vendor_id,name,type,address,city,state,zip_code,phone,email,contact_person,tax_id,is_pap_vendor,pap_program,contract_start_date,contract_end_date,is_active,fraud_flag,created_at
VEN11737,Davis Group Pharmacy,Home Health,0542 Kevin Roads,Nicholasland,NY,94309,502-995-2742x3811,contact@davisgrouppharmacy.com,Joseph Morrison,17-1998142,True,,2022-09-05,2027-09-26,True,False,2025-09-29
VEN11738,"Guzman, Brady and Martinez Pharmacy",Medical Supply,109 Gonzalez Divide,West Andrew,PA,22636,708.231.4207,"contact@guzman,bradyandmartinezpharmacy.com",Elizabeth Murphy,84-2015906,True,Kaiser PAP,2023-03-22,2027-10-16,True,False,2025-12-07
VEN11739,Johnson and Sons Supplies,Medical Supply,152 Jerry Fall,Garrettport,MI,26091,366.442.7368,contact@johnsonandsonssupplies.com,Kimberly Johnson,67-2273847,True,Kaiser PAP,2024-03-26,2027-10-29,True,False,2023-02-14
VEN11740,"Cameron, Yang and Hill Healthcare",DME Supplier,2030 Morales Plains Suite 417,South Christinachester,PA,51819,225.233.8970x795,"contact@cameron,yangandhillhealthcare.com",Sydney Young,35-9366132,False,Kaiser PAP,2024-08-09,2026-09-03,True,False,2024-08-20
VEN11741,Ward-Thompson Medical,Transportation,224 Wolf Harbors,Newtonburgh,TX,46927,464-973-8391x56822,contact@ward-thompsonmedical.com,Bailey Smith,90-3699035,True,Kaiser PAP,2024-04-12,2028-03-03,True,False,2022-11-23
VEN11742,"Wright, Moore and Baker Medical",Transportation,282 Palmer Roads Apt. 380,Erinborough,PA,82804,(641)502-0247x22822,"contact@wright,mooreandbakermedical.com",Philip Hubbard,66-1701008,False,,2021-08-07,2027-10-14,True,False,2022-06-23
VEN11743,"Powell, Jimenez and Wyatt Healthcare",DME Supplier,831 Shepard Way Apt. 149,Gomezland,NC,42054,001-693-796-9380x79183,"contact@powell,jimenezandwyatthealthcare.com",Cheryl West,29-5876676,True,Kaiser PAP,2026-03-06,2027-01-21,True,False,2024-05-03
VEN11744,"Johnson, Taylor and Castro Pharmacy",Pharmacy,49214 Lopez Square,Blairhaven,GA,88125,001-388-932-5387x0390,"contact@johnson,taylorandcastropharmacy.com",Eric Madden,62-2410435,True,Kaiser PAP,2024-07-28,2027-02-06,True,False,2026-06-02
VEN11745,Hughes Ltd Pharmacy,Pharmacy,346 Harris Extensions,East Deborah,PA,1461,526.713.1684x07879,contact@hughesltdpharmacy.com,Brandon Hicks,93-7608134,False,,2022-05-02,2027-11-04,True,False,2026-03-09
VEN11746,Young-Patterson Medical,Transportation,7338 Ortiz Knoll Apt. 809,South Jennifer,PA,49306,(925)843-3264,contact@young-pattersonmedical.com,Amy Taylor,47-6545658,True,Kaiser PAP,2026-01-08,2026-07-09,True,False,2024-09-02
VEN11747,"Todd, Gomez and Anderson Supplies",Medical Supply,81168 Gonzales Mission Suite 053,Lake Jasminefurt,OH,2919,(357)396-9128,"contact@todd,gomezandandersonsupplies.com",Sarah Wells,94-1642195,True,Kaiser PAP,2022-04-23,2027-12-08,True,False,2021-09-06
VEN11748,Cervantes Group Healthcare,Home Health,73783 Jillian Tunnel,East Alexanderport,NC,56029,001-459-295-5879,contact@cervantesgrouphealthcare.com,Edward Reyes,87-2877283,True,Kaiser PAP,2025-03-01,2028-05-08,True,False,2025-08-21
VEN11749,"Bradley, Reed and Mendez Supplies",Medical Supply,8259 Amanda Light Suite 000,Diazside,OH,11929,(932)316-9463,"contact@bradley,reedandmendezsupplies.com",Sean Harris,71-3999716,False,,2025-05-14,2027-09-16,True,False,2023-12-26
VEN11750,"Mitchell, Murphy and Allen Medical",Home Health,149 Courtney Meadows,East Alexandra,GA,91247,764.701.7574,"contact@mitchell,murphyandallenmedical.com",Sarah Patterson,32-9401420,True,Kaiser PAP,2025-06-14,2027-01-27,True,False,2022-12-08
VEN11751,Rojas PLC Medical,DME Supplier,894 Phillip Locks,Clarkton,NC,14821,(618)675-0432x2554,contact@rojasplcmedical.com,Melanie King,99-9180848,False,,2023-09-28,2026-07-13,True,False,2025-01-21
VEN11752,Campbell-Reynolds Supplies,Home Health,264 Michele Key,Hamiltonside,IL,50161,437-871-1802x4940,contact@campbell-reynoldssupplies.com,Arthur Edwards,50-1525492,False,Kaiser PAP,2025-10-03,2026-10-28,True,False,2021-11-28
VEN11753,Hobbs LLC Medical,Medical Supply,5898 Singh Lock,West Raymondstad,NY,85796,371-228-2326,contact@hobbsllcmedical.com,Sarah Wheeler,26-8284108,False,Kaiser PAP,2023-06-30,2026-07-05,True,False,2023-09-27
VEN11754,Green-Payne Pharmacy,Lab,48094 Lisa Lake,North Jeremiahland,NC,14614,001-438-227-8013x75050,contact@green-paynepharmacy.com,Charles Johnson,33-3547011,True,Kaiser PAP,2021-12-06,2028-03-01,True,False,2023-11-12
VEN11755,Thompson PLC Supplies,Pharmacy,06899 Beth Knoll,Trevinoport,FL,1073,448-300-0533x0405,contact@thompsonplcsupplies.com,Diane Wallace,27-4858387,True,Kaiser PAP,2025-03-18,2027-08-28,True,False,2022-12-08
VEN11756,Collier PLC Medical,Transportation,5351 Paul Roads Suite 278,East Jorgefort,NC,90617,688.578.2560x6643,contact@collierplcmedical.com,Emily Lawson,59-8916599,False,Kaiser PAP,2023-01-18,2028-02-06,True,False,2021-07-10
VEN11757,"Bruce, Terry and Martinez Medical",Lab,4547 Perez Point Suite 291,Williamton,IL,22317,(267)694-3758x154,"contact@bruce,terryandmartinezmedical.com",Julie Palmer,29-9846357,True,,2023-05-27,2027-01-09,True,False,2024-09-02
VEN11758,"Herrera, Cortez and Guerrero Healthcare",Transportation,00834 Murphy Brook Suite 827,South Joshuafurt,NC,92297,522-271-5738,"contact@herrera,cortezandguerrerohealthcare.com",Jaime Lawrence,19-2698451,False,,2025-11-09,2027-07-25,True,False,2024-02-01
VEN11759,Lawrence-Roberts Pharmacy,Home Health,4259 Vance Highway Apt. 324,New Davidburgh,IL,40393,+1-449-294-8169x381,contact@lawrence-robertspharmacy.com,Nicholas Scott DVM,90-8193684,False,Kaiser PAP,2021-12-27,2026-09-07,True,False,2021-07-06
VEN11760,Hampton-Perry Healthcare,Home Health,11941 Lauren Burg Apt. 244,South Adamland,NY,28328,939.423.3442,contact@hampton-perryhealthcare.com,Eric Thomas,80-6748231,False,Kaiser PAP,2022-10-31,2028-03-08,True,False,2023-02-04
VEN11761,Miller LLC Medical,Home Health,7599 Phillips Pass Suite 356,Goldenport,GA,80711,262.319.9609x29897,contact@millerllcmedical.com,Robert Walters,69-4359840,False,Kaiser PAP,2022-02-20,2026-10-04,True,False,2025-11-23
VEN11762,Dillon LLC Healthcare,Lab,50483 James Cove Suite 900,East Ryanport,MI,85658,001-735-297-4623x84808,contact@dillonllchealthcare.com,Juan Davidson,48-9257646,True,Kaiser PAP,2023-03-09,2026-09-17,True,False,2025-12-18
VEN11763,"Massey, Tran and Flores Supplies",Pharmacy,5554 Rachel Lane Suite 218,Beckburgh,NY,31032,387.609.5027x36599,"contact@massey,tranandfloressupplies.com",Kevin Griffith,75-2513452,True,Kaiser PAP,2025-10-24,2027-11-02,True,False,2023-05-26
VEN11764,"Perez, Little and Roberts Healthcare",Pharmacy,934 Courtney Wall,East Suzannemouth,MI,1861,001-577-636-2299,"contact@perez,littleandrobertshealthcare.com",Bryce Ruiz,88-6541913,True,,2025-05-18,2027-01-28,True,False,2024-05-08
VEN11765,Glenn-Lloyd Pharmacy,Home Health,683 Vaughan Dam,Stephanieside,PA,8903,001-741-531-1526,contact@glenn-lloydpharmacy.com,Robert Erickson,10-8896841,True,Kaiser PAP,2026-05-22,2026-07-24,True,False,2023-08-31
VEN11766,Cox Group Medical,Lab,68134 Howard Spurs Suite 529,West Haley,OH,51862,3578464088,contact@coxgroupmedical.com,Jean Morgan,45-2769617,False,,2026-01-10,2028-02-01,True,False,2025-04-10
VEN11767,Weiss Ltd Medical,Transportation,1477 Gregory Station Suite 264,Wrightland,GA,88521,747.262.5277x425,contact@weissltdmedical.com,Christopher Singh,81-3961793,True,Kaiser PAP,2022-03-12,2026-11-12,True,False,2022-05-26
VEN11768,"Gibson, Holmes and Pittman Healthcare",Home Health,086 Angela Village,Juliechester,PA,59262,001-759-354-4018,"contact@gibson,holmesandpittmanhealthcare.com",Rachel Jackson,25-4677508,True,,2022-11-21,2027-07-26,True,False,2024-08-05
VEN11769,"Rodriguez, Mitchell and Reyes Pharmacy",Medical Supply,4201 Baker Canyon Suite 188,North Andrew,MI,10878,6742739229,"contact@rodriguez,mitchellandreyespharmacy.com",Jennifer Lee,39-1358696,False,,2021-12-29,2028-06-11,True,False,2022-03-24
VEN11770,Santiago-Harper Healthcare,Home Health,0173 Walker Mountains Suite 869,Lake Danville,FL,73851,585-577-1436,contact@santiago-harperhealthcare.com,Ryan Alexander,39-5761138,True,,2021-10-27,2028-05-16,True,False,2022-07-31
VEN11771,Bishop-Berger Medical,Lab,350 Holden Alley,Jamiefort,NY,91578,001-209-310-8994x17896,contact@bishop-bergermedical.com,Tina Phelps,81-9668133,True,Kaiser PAP,2023-06-26,2028-01-22,True,False,2026-05-06
VEN11772,Johnson-Carter Supplies,Home Health,7290 Kevin Turnpike Suite 534,Bakerbury,IL,91415,(605)632-8410,contact@johnson-cartersupplies.com,Larry Turner,97-5546913,False,,2025-12-30,2027-03-20,True,False,2025-01-07
VEN11773,Smith Inc Healthcare,Lab,8998 Martin Plaza Suite 658,Raymondtown,MI,61387,(471)700-5416x95401,contact@smithinchealthcare.com,Lori Myers,67-2585788,True,Kaiser PAP,2025-11-17,2027-03-27,True,False,2026-02-16
VEN11774,"Wade, Huynh and Green Medical",DME Supplier,54285 Gill Roads Apt. 525,Port Ericland,FL,74040,(633)944-3206x6762,"contact@wade,huynhandgreenmedical.com",Wesley Freeman,60-8544729,True,Kaiser PAP,2025-05-13,2028-06-11,True,False,2024-07-30
VEN11775,Reeves-Robinson Medical,Transportation,988 Jennifer Views,East Kathleen,IL,21633,958-203-1677,contact@reeves-robinsonmedical.com,Monica Warner,73-9886520,False,,2023-03-29,2027-02-06,True,False,2022-11-06
VEN11776,Parker-Morgan Supplies,Medical Supply,97048 Johnson Well,Lake Cathy,TX,84676,556.207.6774x318,contact@parker-morgansupplies.com,Melanie Myers,58-2791924,True,Kaiser PAP,2026-06-13,2026-12-29,True,False,2023-02-05
VEN11777,"Smith, Griffin and Green Medical",Medical Supply,8194 Randy Plaza,Matthewburgh,PA,57440,+1-600-282-6224x110,"contact@smith,griffinandgreenmedical.com",Kayla Mcmahon,95-9707780,True,Kaiser PAP,2024-10-31,2028-06-12,True,False,2023-04-29
VEN11778,"James, Hall and Warren Supplies",Pharmacy,8594 Townsend Pine,Saratown,OH,41948,001-319-781-3482,"contact@james,hallandwarrensupplies.com",Mary Dean,88-4795382,False,Kaiser PAP,2022-03-15,2027-05-06,True,False,2024-07-07
VEN11779,Martin Inc Supplies,Lab,722 Brianna Springs,West Amy,TX,76824,+1-996-277-4433x4970,contact@martinincsupplies.com,Sydney Hawkins,45-9555574,True,Kaiser PAP,2024-08-27,2027-12-28,True,False,2026-05-22
VEN11780,Vaughn LLC Healthcare,Pharmacy,5219 Christopher Vista,Alyssafort,GA,86333,+1-622-770-9950x53262,contact@vaughnllchealthcare.com,Andrea Jacobs,64-3321494,True,Kaiser PAP,2023-10-06,2026-09-10,True,False,2021-12-16
VEN11781,"Glover, Jones and Landry Supplies",Lab,26861 Santana Divide,North Williamview,IL,33991,420.921.0352,"contact@glover,jonesandlandrysupplies.com",Morgan Patton,12-8191127,True,Kaiser PAP,2024-03-08,2027-10-10,True,False,2023-02-07
VEN11782,Hendricks-Dillon Medical,Transportation,86194 Daniel Mews,Lake Cynthia,PA,58265,+1-218-995-2988,contact@hendricks-dillonmedical.com,Megan Hughes,91-8798148,False,,2024-06-27,2026-09-20,True,False,2025-04-24
VEN11783,Gonzales-Burgess Pharmacy,Pharmacy,518 Ramos Prairie,Port Aarontown,OH,69529,001-645-446-4626x8092,contact@gonzales-burgesspharmacy.com,Mary Richardson,53-6091674,True,Kaiser PAP,2023-03-20,2026-09-07,True,False,2022-01-03
VEN11784,Thomas-Pham Supplies,Transportation,208 Ferguson Circle,West Frank,CA,22843,(917)459-3922,contact@thomas-phamsupplies.com,Sandra Johnson,33-8197679,False,Kaiser PAP,2021-10-21,2027-03-21,True,False,2025-07-26
VEN11785,Lynch PLC Pharmacy,Lab,790 Pacheco Vista Suite 968,East Michael,TX,50157,(434)865-9433x34774,contact@lynchplcpharmacy.com,David Johnson,30-1916131,False,Kaiser PAP,2026-06-10,2027-04-05,True,False,2022-04-20
VEN11786,Ellison PLC Supplies,DME Supplier,8548 Robbins Shoals Apt. 235,Williamston,NC,47288,4415141645,contact@ellisonplcsupplies.com,Susan Moses,70-3496163,True,,2026-06-16,2027-03-31,True,False,2022-05-27
VEN11787,"Scott, Wilson and Ferguson Medical",Home Health,27329 Walker Pike,New Dwaynestad,PA,43184,001-927-430-5628x37430,"contact@scott,wilsonandfergusonmedical.com",Rachel Mcmahon,76-4592800,True,Kaiser PAP,2025-07-20,2026-11-09,True,False,2022-09-07
VEN11788,Sampson-Miller Healthcare,Lab,3575 Sutton Prairie,West Robertstad,PA,92610,495-240-8897x76928,contact@sampson-millerhealthcare.com,Dana Johnson,12-6388879,False,Kaiser PAP,2024-04-06,2027-03-23,True,False,2022-10-15
VEN11789,"Maldonado, Strong and Ortiz Healthcare",DME Supplier,9687 Tanner Mill,Victorville,MI,32196,+1-725-955-0273,"contact@maldonado,strongandortizhealthcare.com",Nicholas Wilson,34-7149752,True,Kaiser PAP,2022-07-05,2028-05-09,True,False,2021-11-15
VEN11790,Collier-Kerr Healthcare,DME Supplier,1058 Martin Port,North Jeremy,FL,33705,246-377-0013,contact@collier-kerrhealthcare.com,Dustin Dudley,81-9721453,False,Kaiser PAP,2022-09-11,2026-10-22,True,False,2026-04-08
VEN11791,Moore and Sons Pharmacy,Transportation,25444 Samuel Road Suite 810,Sanchezborough,OH,91928,+1-645-448-3380x56032,contact@mooreandsonspharmacy.com,Michelle Richards,41-5533207,True,,2023-03-24,2027-12-02,True,False,2025-08-08
VEN11792,Ball Ltd Pharmacy,Pharmacy,39510 Macias Mill,Gibsonhaven,OH,15589,415-716-0710,contact@ballltdpharmacy.com,Shannon Brown,26-5808969,True,Kaiser PAP,2021-09-06,2028-04-10,True,False,2022-05-15
VEN11793,Estrada Group Healthcare,DME Supplier,312 Taylor Orchard Suite 995,East Jacob,NY,31687,(363)457-0749x6565,contact@estradagrouphealthcare.com,Daniel Hanson,20-4967315,True,Kaiser PAP,2025-09-25,2028-05-11,True,False,2022-08-18
VEN11794,Wilson Inc Supplies,Medical Supply,486 Patricia Common,New Leah,CA,52892,584.232.0959x6045,contact@wilsonincsupplies.com,Sergio Taylor,37-5856010,True,Kaiser PAP,2023-05-01,2026-10-21,True,False,2024-06-29
VEN11795,Mercer and Sons Medical,Home Health,30662 Dickson Dale Apt. 625,Burkeburgh,PA,21861,778-843-2579,contact@mercerandsonsmedical.com,Marcus Edwards,33-1331171,True,Kaiser PAP,2024-12-27,2026-11-18,True,False,2026-02-11
VEN11796,Williams-Leon Pharmacy,DME Supplier,8695 Daniels Walk Apt. 989,East Paulshire,NY,4830,236.700.6518,contact@williams-leonpharmacy.com,Lisa Brown,14-3734386,True,Kaiser PAP,2025-10-28,2027-11-08,True,False,2023-07-19
VEN11797,Graves-Matthews Healthcare,Lab,68673 Dunlap Parkways Suite 411,Tinafurt,IL,99341,001-324-719-9662x70836,contact@graves-matthewshealthcare.com,Michael Scott,65-7117022,True,,2021-11-20,2027-09-15,True,False,2021-07-19
VEN11798,"Ballard, Cox and Rollins Healthcare",Home Health,58715 Teresa Village,North Henry,GA,72388,(486)299-8060,"contact@ballard,coxandrollinshealthcare.com",Barry Johnson,91-3554929,True,Kaiser PAP,2023-10-08,2026-11-16,True,False,2022-05-14
VEN11799,Clark PLC Pharmacy,Lab,81560 Andrea Circle,Benjaminland,PA,59626,(747)553-6749x747,contact@clarkplcpharmacy.com,David Zuniga,28-6015701,True,,2025-08-22,2027-03-03,True,False,2024-04-04
VEN11800,James Ltd Supplies,Pharmacy,32212 Todd Pike,Vincentburgh,PA,86673,758-280-2567x192,contact@jamesltdsupplies.com,William Sims,72-3738040,False,,2026-05-19,2026-07-25,True,False,2024-10-10
VEN11801,Cuevas-Ruiz Pharmacy,Medical Supply,8185 David Lodge,Port Jacqueline,NY,59245,(857)870-2808,contact@cuevas-ruizpharmacy.com,Scott Poole,59-5367207,False,,2024-06-19,2027-08-14,True,False,2025-01-13
VEN11802,Norris Group Medical,DME Supplier,5872 Lopez Island Suite 047,Josestad,MI,41149,565-955-0497x482,contact@norrisgroupmedical.com,Andrew Alvarez,24-3862294,True,Kaiser PAP,2024-01-25,2026-11-14,True,False,2026-03-24
VEN11803,Frye Group Supplies,Transportation,630 Joshua Course,Andreachester,PA,11772,919.509.8342x932,contact@fryegroupsupplies.com,Deborah Young,55-7678771,False,Kaiser PAP,2023-06-27,2028-04-26,True,False,2022-11-26
VEN11804,Gray-Williams Healthcare,DME Supplier,92516 Kim Mission,Mcmillanborough,PA,31795,889-391-1700,contact@gray-williamshealthcare.com,Isaiah Martinez,55-6826966,True,Kaiser PAP,2025-07-04,2028-01-04,True,False,2023-06-03
VEN11805,Webb-Garcia Pharmacy,Medical Supply,5241 Rodriguez Spur Apt. 131,Johnfurt,CA,24859,878-249-4702x59789,contact@webb-garciapharmacy.com,John Stone,44-4166526,True,Kaiser PAP,2022-02-12,2027-02-20,True,False,2022-06-23
VEN11806,Clarke Inc Pharmacy,Transportation,25030 Taylor Expressway Apt. 918,West Michael,FL,14346,9963272314,contact@clarkeincpharmacy.com,Anthony Ray,91-8512777,False,,2022-04-09,2028-03-22,True,False,2023-11-16
VEN11807,Gould Ltd Healthcare,Pharmacy,72635 Kevin Mills,North Jonathanton,NY,85248,001-322-764-8727x031,contact@gouldltdhealthcare.com,Russell Hill,83-5288759,True,Kaiser PAP,2022-05-07,2027-05-23,True,False,2022-02-16
VEN11808,"Berry, Morrow and Smith Healthcare",DME Supplier,433 Rodriguez Mall Suite 063,South Johnfort,FL,15123,433-826-0925x50386,"contact@berry,morrowandsmithhealthcare.com",Christopher Moreno,64-2958655,True,Kaiser PAP,2025-09-07,2028-02-24,True,False,2025-08-09
VEN11809,Green-Brown Healthcare,Lab,46420 Laura Throughway Suite 218,New Danielle,NY,97417,001-233-917-3303,contact@green-brownhealthcare.com,Joseph Johnson,28-5287155,False,Kaiser PAP,2022-11-12,2027-09-08,True,False,2026-05-10
VEN11810,Thomas-Rodriguez Medical,Home Health,0971 Belinda Estates,Ericmouth,IL,25749,+1-205-451-1196x109,contact@thomas-rodriguezmedical.com,Ashley Warren,81-7866963,True,Kaiser PAP,2023-09-23,2027-08-30,True,False,2022-07-14
VEN11811,Castillo-Garza Healthcare,Lab,864 Adams Grove Apt. 155,Dennisville,IL,50899,582-915-0254x242,contact@castillo-garzahealthcare.com,Dr. Courtney Burton,75-6066113,True,,2021-08-16,2028-01-08,True,False,2026-01-20
VEN11812,Wong-Allen Pharmacy,Medical Supply,3311 Ann Drives Apt. 674,Port Dylan,CA,17491,476.462.1475x68291,contact@wong-allenpharmacy.com,Steven Sandoval,90-3479734,True,Kaiser PAP,2023-01-05,2027-09-06,True,False,2024-02-11
VEN11813,"Fernandez, Williams and Delacruz Medical",Medical Supply,502 Derrick Shore,New Jeffrey,CA,77160,270.480.2392,"contact@fernandez,williamsanddelacruzmedical.com",Kimberly Williams,10-5298472,True,Kaiser PAP,2024-09-26,2027-11-30,True,False,2023-01-06
VEN11814,Ramsey-Smith Pharmacy,DME Supplier,7415 Gregory Roads,Taylorburgh,TX,36329,678-822-8408,contact@ramsey-smithpharmacy.com,Patricia Carpenter,12-4087479,True,,2023-03-05,2026-10-18,True,False,2025-04-05
VEN11815,Graham Inc Healthcare,DME Supplier,68701 Lauren Place Apt. 690,Penningtonborough,NC,13336,401.700.6505,contact@grahaminchealthcare.com,Anthony Hall,82-4249698,True,Kaiser PAP,2023-05-14,2028-04-25,True,False,2023-06-23
VEN11816,"Davenport, Romero and Dixon Medical",Medical Supply,7980 Christopher Pines Apt. 394,Robinsonview,MI,89943,+1-728-367-6417x23725,"contact@davenport,romeroanddixonmedical.com",Frank Carlson,72-3184033,True,,2023-02-04,2027-03-24,True,False,2023-11-03
VEN11817,Horne LLC Supplies,Home Health,482 Mcdonald Skyway,Amandamouth,GA,8614,5784681228,contact@hornellcsupplies.com,Michael Smith,60-6637844,True,,2023-03-16,2027-12-29,True,False,2023-03-02
VEN11818,Walsh Ltd Medical,DME Supplier,607 Christopher Neck,Port Carlaland,PA,89242,+1-974-660-2214x093,contact@walshltdmedical.com,Jesse Mendoza,71-4431771,False,Kaiser PAP,2025-06-16,2027-07-02,True,False,2023-02-26
VEN11819,Jackson Ltd Supplies,Transportation,6153 Miller Plains Apt. 067,South Michaelland,TX,35280,4977815619,contact@jacksonltdsupplies.com,Keith Castaneda,12-9082646,True,Kaiser PAP,2023-10-14,2027-02-09,True,False,2026-03-07
VEN11820,Martinez-Robinson Medical,Pharmacy,98483 Foster Expressway,Kimberlyshire,PA,74064,2129276481,contact@martinez-robinsonmedical.com,Marvin Mills,15-6403169,True,,2022-09-13,2026-10-20,True,False,2025-10-12
VEN11821,Jones-Sullivan Pharmacy,Transportation,880 Ferguson Forks,Gavinside,TX,92662,(332)694-5341x4253,contact@jones-sullivanpharmacy.com,Joe Flores,44-7201182,False,Kaiser PAP,2024-12-23,2026-12-20,True,False,2023-06-23
VEN11822,Rosales PLC Healthcare,Lab,524 Jorge Glen Suite 568,Hendersonfort,GA,67262,234.607.5869x58212,contact@rosalesplchealthcare.com,Jennifer Barajas,45-2042329,True,Kaiser PAP,2026-01-01,2027-11-11,True,False,2025-08-12
VEN11823,"Higgins, Allen and Barnett Pharmacy",Transportation,93571 Brooke Pass Suite 409,Port Traciville,MI,5528,(241)612-1136,"contact@higgins,allenandbarnettpharmacy.com",Joseph Stewart,39-2977308,True,,2021-06-30,2028-02-10,True,False,2023-10-02
VEN11824,Johnson-Jackson Supplies,Medical Supply,6488 Wilson Valleys Suite 071,West Manuel,NC,10573,+1-890-220-3514x6844,contact@johnson-jacksonsupplies.com,Lindsay Stewart,50-5390613,False,,2024-05-15,2028-04-11,True,False,2022-09-24
VEN11825,"Murphy, Lee and Ball Pharmacy",Home Health,0469 Maria Glens Apt. 717,Ochoamouth,PA,16170,922-360-8870x33374,"contact@murphy,leeandballpharmacy.com",Kathryn Jones,98-9374918,True,,2026-02-12,2026-10-29,True,False,2022-09-11
VEN11826,Doyle Ltd Healthcare,Pharmacy,682 Erika Run,Davisfort,CA,69320,874-351-3909,contact@doyleltdhealthcare.com,Raymond Olsen,35-7804979,False,,2021-07-17,2027-08-06,True,False,2025-07-23
VEN11827,Dickerson and Sons Healthcare,Medical Supply,360 Larson Via Suite 831,Wadehaven,OH,41376,(560)403-6981x8562,contact@dickersonandsonshealthcare.com,Stacey Thomas,72-5182076,False,,2024-08-17,2027-03-21,True,False,2023-11-04
VEN11828,"Johnson, Rodriguez and Kelley Supplies",Lab,6449 Sarah Junction,Garciamouth,TX,50560,001-845-881-9712,"contact@johnson,rodriguezandkelleysupplies.com",Kerry Fowler,34-6960970,True,,2023-12-30,2026-09-19,True,False,2021-10-02
VEN11829,"White, Martinez and Ortega Supplies",Pharmacy,125 Donna Coves,Erinhaven,TX,79076,(563)955-2249x980,"contact@white,martinezandortegasupplies.com",Shari Ball,66-5808186,True,,2023-05-04,2028-03-12,True,False,2022-01-30
VEN11830,Anderson-Floyd Medical,Lab,19973 Kaitlin Manor,Port Craigberg,TX,11584,(350)653-7262,contact@anderson-floydmedical.com,Yvonne Hernandez,40-6251485,True,Kaiser PAP,2022-12-21,2027-03-10,True,False,2023-05-01
VEN11831,"Pierce, Hart and Reed Medical",Medical Supply,04978 Kyle Gateway Suite 638,Julieside,CA,29548,001-464-527-5784x357,"contact@pierce,hartandreedmedical.com",Jamie Mclean,75-8684056,True,Kaiser PAP,2024-11-02,2028-02-09,True,False,2021-11-14
VEN11832,Estrada Ltd Medical,Lab,50963 Thomas Forge Suite 360,Helenland,GA,84533,+1-937-465-3396x588,contact@estradaltdmedical.com,Betty Hill,99-2274870,True,Kaiser PAP,2023-04-11,2028-05-27,True,False,2022-07-07
VEN11833,Vincent-Howe Pharmacy,Lab,960 Dustin Inlet Apt. 134,North Michelle,NY,31899,(829)340-4217x375,contact@vincent-howepharmacy.com,Kimberly Anderson,14-7381431,True,,2022-02-09,2027-12-26,True,False,2021-07-10
VEN11834,Levy-Fernandez Medical,Medical Supply,77287 Adams Port,Port Sarah,NY,41716,(948)527-6726x1883,contact@levy-fernandezmedical.com,Jesus Acevedo,78-6977660,True,,2022-03-10,2027-07-07,True,False,2023-08-12
VEN11835,Weaver-Kramer Pharmacy,Transportation,6489 Preston Islands Apt. 653,Garciastad,NC,99606,560-507-8521,contact@weaver-kramerpharmacy.com,Jason Gutierrez,42-8436811,True,,2023-03-27,2028-01-31,True,False,2023-07-19
VEN11836,Peters LLC Pharmacy,Transportation,45910 Laura Viaduct,Alexandermouth,PA,63584,001-896-912-4667x478,contact@petersllcpharmacy.com,Brandon Hall,41-7009932,True,Kaiser PAP,2021-10-29,2026-12-12,True,False,2025-03-02
VEN11837,Davis Group Medical,Transportation,2990 Jay Place Suite 407,Port Michaelfurt,NY,53859,748-432-7840x08505,contact@davisgroupmedical.com,Kevin Ramos,90-6846958,True,Kaiser PAP,2021-10-07,2028-03-28,True,False,2024-06-01
VEN11838,Martinez-Choi Healthcare,DME Supplier,230 Webb Lodge,Gentrymouth,PA,92282,9998778531,contact@martinez-choihealthcare.com,John Rodriguez,76-8576766,False,Kaiser PAP,2022-08-20,2028-03-10,True,False,2022-06-11
VEN11839,Ramos-Newman Pharmacy,Medical Supply,07393 Russell Forges Apt. 706,North Alicia,MI,82147,580.439.1524x79685,contact@ramos-newmanpharmacy.com,Noah Holt,51-2724346,False,,2024-11-03,2027-07-10,True,False,2021-10-05
VEN11840,Vazquez-Boyer Supplies,Home Health,701 Eric Burg,North Brian,CA,61306,526-320-7592x81284,contact@vazquez-boyersupplies.com,Kimberly White,14-1157225,True,Kaiser PAP,2023-06-02,2027-05-29,True,False,2024-09-07
VEN11841,Leon-Goodman Healthcare,Lab,8775 Amy Common Apt. 899,Julieview,IL,57307,+1-312-773-1135x954,contact@leon-goodmanhealthcare.com,Robert Reed,13-3713463,True,,2024-01-17,2027-06-26,True,False,2024-07-25
VEN11842,"Banks, Rivera and Turner Medical",Lab,78439 Ross Cliff,Davidton,CA,79584,001-637-351-1071x9522,"contact@banks,riveraandturnermedical.com",Kelly Hood,15-6783622,True,,2026-01-10,2026-10-05,True,False,2021-07-13
VEN11843,"Gordon, Garcia and Michael Pharmacy",DME Supplier,806 Powell Trail Apt. 973,North Monicabury,NY,10598,+1-504-280-1499x61993,"contact@gordon,garciaandmichaelpharmacy.com",Anthony White,47-3965843,True,Kaiser PAP,2022-11-24,2027-09-18,True,False,2023-04-07
VEN11844,Espinoza and Sons Healthcare,Lab,611 Jonathan Stravenue,Kristyshire,GA,40338,933.981.2223x731,contact@espinozaandsonshealthcare.com,Lucas Morales,50-7074416,True,,2024-12-28,2028-02-05,True,False,2023-01-04
VEN11845,Herring-Carpenter Healthcare,Medical Supply,8248 Beltran Burgs,Williamsberg,NY,54793,+1-229-769-5498x51312,contact@herring-carpenterhealthcare.com,Jonathan Solomon,34-4770447,True,Kaiser PAP,2026-02-12,2027-11-19,True,False,2023-11-02
